1985,Yes 🥺
1986,what would you like???
1987,IDK
1988,can it be a surprise
1989,omg 
1990,i am not creative
1991,LMAO
1992,me either tbh
1993,well that stinks 😂
1994,Just come w a genius idea that u can sell and make us millions 
1995,Easy
1996,well shit
1997,there goes that idea 
1998,i’m just making a small little app to easily split checks rn 
1999,I think that sounds like a fab idea
2000,I’d use it
2001,you better ;)
2002,it’s gonna look so ugly LOL
2003,How do you like
2004,Do that
2005,Do u code what it looks like
2006,haha yes you do 😂
2007,👉🏻👈🏻
2008,🥺
2009,1 ATTACHMENTS
2010,Omg
2011,It’s not ugly!!
2012,That’s so fun
2013,haha thank you😂
2014,1 ATTACHMENTS
2015,Can you add some colors
2016,Pictures
2017,Fun font styles
2018,haha yes
2019,i will do that when i get the functionality down!! 
2020,Of course the functionality
2021,How could I forget!!
2022,i don’t know!! 
2023,it’s getting there tho
2024,Ohhh yeahhhh bring it in
2025,👊🏻🙌🏻🖖🏻
2026,👊🏻🙌🏻🖖🏻
2027,omg it’s a saturday night what am i doing
2028,being a nerd?
2029,yes that’s exactly it 
2030,3 ATTACHMENTS
2031,I’m crying
2032,This is u
2033,LMAOOOO YOURE RIGHT
2034,The way she’s walking
2035,I’m giggling
2036,literally going to be me tonight LOL
2037,dom went home for the weekend because he had to get a colonoscopy so guess what they haven’t seen esch other in 3 days 🙄
2038,LMAO
2039,First of all colonoscopy no fun
2040,u need noise canceling headphones 
2041,i knowwww
2042,he just went to bed 
2043,now i’m just waiting
2044,Junior fall this girl in my campus town building but the ppl who were on the floor above her on BLAST in our groupme 
2045,It was so funny let me try to find it honestly lol
2046,1 ATTACHMENTS
2047,LMAO
2048,surprisingly i did not hear them having sex last night
2049,it was awesome 
2050,GOODY
2051,quiet night
2052,I KNOW it was so exciting
2053,i was able to just chill 
2054,and now i have a whole lot of hw to do 
2055,Woooo senior spring!!!<3333
2056,i’m glad you get to experience me at my finest <3333
2057,If I don’t like u at ur worst I don’t deserve u at ur best
2058,🥺
2059,u are so sweet 
2060,Anything for u
2061,thank you 
2062,now i’ll definitely show you where mr muni lives
2063,Mama I MADE IT
2064,YES YOU DID
2065,Mission quite literally accomplished
2066,was that your spy mission 
2067,to get me to reveal his location 
2068,If I told you I would have to kill u
2069,you’re not gonna kill me are you
2070,🥺
2071,no:(
2072,that’s why I can’t tell you
2073,okay perfect
2074,i’ve watched my fair share of spy movies
2075,if you were actually a spy i’d be dead
2076,Wow
2077,Doubting my spy abilities smh
2078,👀
2079,come spy on me
2080,How do you know I am not rn
2081,what am i doing rn 
2082,Beep hooping like a bad ass
2083,HAHAHA 
2084,you are spying on me damn 
2085,What can I say💁🏻‍♀️
2086,Don’t doubt me next time k???
2087,okay i promise i won’t doubt you 
2088,no more
2089,😏
2090,😛
2091,😎
2092,how about you come spy on me some more
2093,I do like philly
2094,The pretzels🤤
2095,the me👀
2096,ok fine
2097,that too
2098,good:)
2099,i like you 
2100,I like you
2101,well i do like hearing that
2102,I can say it louder if you want
2103,Or I could say it backwards
2104,Or in another language
2105,another language please
2106,what languages do you speak 
2107,I did ap spanish in high school
2108,Right now I’m in classes for esl so our professor is having us learn a new language to know what it feels like for children having to learn english 
2109,So I am learning italian!!
2110,I haven’t learned that verb in italian yet :(
2111,But me gustas
2112,:( 
2113,like is piace i think 
2114,i took four years of italian in high school LOL
2115,and i’m pretty sure it is mi piaci 
2116,Omg
2117,I suddenly forget everything I’ve ever learned
2118,Tutor me
2119,HAHAHA 
2120,i forget everything i learned too 
2121,i remember a few words and how to conjugate them LOL 
2122,I do two duolingo lessons every morning w my breakfast LOLOL
2123,I’m on animals rn
2124,Elefante
2125,that’s awesome 
2126,you learn that language 
2127,you got this
2128,GRAZIE 🤌🏻
2129,PREGO 
2130,Do you remember how to say I want?
2131,I didn’t learn that yet either
2132,it starts with a v 
2133,volore or something like that 
2134,volare?
2135,volere?
2136,it’s volere i looked it up LOL 
2137,You looked it up for me 🥺
2138,io volere il gelato al cioccolato
2139,yes i did it for you!! 
2140,anything for you ofc❤️
2141,I could get used to this
2142,you better duh
2143,Oh yeah?
2144,yes of course
2145,i would like to look things up for u 
2146,just realized i have a flight credit from last march that expires today
2147,and i need to use it
2148,HAHAHA
2149,My lil googler
2150,I vote hawaii
2151,would you like to come 
2152,Um
2153,Yes
2154,ok perfect
2155,so we’re leaving tomorrow?
2156,🚗✈️🗺🌅☀️🌈👙🏊🏻‍♀️🏄🏻‍♀️🤿😎
2157,That’s our itinerary
2158,perfect 
2159,so am i just going naked 
2160,or am i supposed to wear a bikini 
2161,HAHAHAHA
2162,I mean I’d be satisfied w either of those options
2163,LMAO oh okay👀
2164,;)))
2165,hawaii will be very fun then i think 
2166,AHAHAHAH
2167,I think so too
2168,perfect
2169,did you buy your ticket? 
2170,It’s been bought bb
2171,perfect 
2172,i will meet you at the airport!
2173,or do you want me to pick you up 
2174,In ur imaginary car?
2175,yeah 😟 
2176,ugh i don’t want this to expire 
2177,but i also don’t even know where to go LOL 
2178,I’ll pick you up and take us to the airport silly goose
2179,How does it work can you pick something and then change it later?
2180,i was originally supposed to go to california for spring break last year lol 
2181,but I didn’t go because of covid so they refunded my flight and gave me a credit 
2182,and it expires tonight
2183,so I’m not even sure 
2184,Oh man
2185,That would’ve been so fun I’m sorry:/
2186,But I wasn’t sure if maybe you schedule a flight for this summer or something and you change your mind then if you’d be able to transfer that credit so a diff flight
2187,i may have to look into that!!
2188,thats a good idea
2189,I’m a GENIUS
2190,yes you are!!!
2191,do u wanna hear something sad
2192,i would love to hear something sad
2193,not really but tell me
2194,My grandma fell today and fractured her clavicle :(
2195,oh no :(
2196,I’m sorry to hear that 
2197,Me too
2198,The poor thing tripped over her heated blanket cord
2199,thats really unfortunate 
2200,i’ve actually tripped over my heated blanket cord more than i’d like 
2201,LMAOOO
2202,that made me laugh
2203,you’re welcome 🙄
2204,oh i have a story for you then 
2205,its about when I tripped over a chair in high school 
2206,its quite the roller coaster
2207,The infamous sorry you mentioned on your profile??
2208,I’m all ears
2209,HAHAHA YES THAT ONE 
2210,do you want a spoiler 
2211,I think it’ll give more suspense
2212,Okay
2213,Yes
2214,i clinically died two times 
2215,BRO
2216,Bc of ur heart
2217,yes 😂 
2218,Omg
2219,My seat belt is fastened
2220,ok can we put this off for a bit 
2221,i am in a meeting with my capstone group 
2222,and i can’t focus on that rn😂
2223,Omg
2224,Yes ofc
2225,Have a super fun meeting
2226,thank youuuu
2227,1 ATTACHMENTS
2228,i want to die
2229,omg
2230,It just keeps going
2231,I KNOW A
2232,it keeps getting bigger too 
2233,it’s our api design document for our application 
2234,Thats crazy
2235,Is this like the big senior project
2236,haha yes it is 
2237,it is insane LMAO
2238,I was gonna say I assume it is LMAO dumb question
2239,no it’s okay 😂
2240,i have two semester long projects i need to do
2241,it’s so much work 
2242,It seems it :/
2243,It’ll feel so good when theyre done
2244,I believe in u
2245,thank you very much!! 
2246,i have to teach tomorrow morning LOL
2247,just remembered
2248,Omg
2249,Your tutees would’ve missed you
2250,LOL u are right 
2251,you should attend 👀
2252,I should
2253,I want u to tutor me
2254,i mean if you want to attend an 8 am of a very boring class you’re more than welcome
2255,To laugh at your jokes
2256,how do you know about the corny jokes LOL
2257,U told me 🙄
2258,U said they don’t laugh at them
2259,I listen
2260,that’s true 
2261,they don’t laugh 
2262,they just stare at me with their cameras off
2263,it’s so weird to talk for an hour with nobody responding LOL 
2264,Omg
2265,That is so sad but funny at the same time
2266,i know i know
2267,i try to get them to turn on their cameras
2268,like 
2269,i try to make them feel bad 
2270,“you’re really gonna make me be the only one with a camera turned on come on” 
2271,Wow
2272,What assholes
2273,I’d feel bad
2274,that’s the point!! 
2275,i try to make em feel bad LMAO
2276,Although if I am being honest when I had tutoring last year I sometimes wouldn’t put my camera on 
2277,When I was feeling rebellious
2278,yeah temple forces all the teachers to
2279,unfortunately 
2280,and people have come by to check on us quite often LOL
2281,Or else
2282,1 ATTACHMENTS
2283,LMAO
2284,Okay i’m done btw 
2285,i can tell you my story 
2286,YAY
2287,okay just wait 
2288,you will be amazed
2289,i’m gonna type it out in bullets and with terrible grammar because I don’t care
2290,I’m preparing myself
2291,"-junior year of hs
-I play baseball
-at my high school you don’t have to take gym class if you are currently in a sport
- so i try to take it easy in gym class 
- however during tryouts i wasn’t technically on the team so I still had to take gym class
- during tryouts week in gym class I was playing ultimate frisbee
- not taking it too seriously cause I wanted to be careful
- I go to catch the frisbee that was thrown to me
- there is a CHAIR in the middle of the football field
- I did not see the chair because I was looking at the frisbee
- I tripped and fell on my arm 
- my arm didn’t hurt too much so I just decided to stay in and keep going
- however, at tryouts my arm hurt way too much to play baseball at my best so I unfortunately didn’t make the team
- my arm didn’t hurt too much so I didn’t go to the doctor. I just thought it was like a bruise that would go away after a couple of days. 
- well it didn’t and its two months later at this point
- I felt like it still didn’t that much, but it wasn’t getting any better so I went to the doctor. 
- basically I broke my arm and it didn’t heal right apparently, but the more glaring issue was that I tore a few ligaments in my wrist. 
- so my insurance is shit and didn’t want to fund the surgery until all other options were exhausted, so I spent the next 4 months in a cast to see if the ligaments would heal themselves, and they didn’t
- so I had to get surgery on my wrist, which i did in november of senior year
- during the surgery the anesthesiologist had to call a cardio surgeon to monitor me, because he noticed a weird pattern on the heart monitor
- then the cardio surgeon was like you need to see a cardiologist ASAP
- so we went to the cardiologist and they were like yeah you have this thing called wolfe parkinson white syndrome and you are lucky to still be alive
- so then i have to take it easy for a couple months with a heart monitor on at all times until I recover from the first surgery
- then i go get my heart surgery april of senior year
- apparently I clinically died twice during the process
- anyway all is well since then luckily the surgery fixed whatever the problem was but I still go back like once a month to make sure. 
- Remember how I said my broken arm didn’t heal correctly? well yeah 
- it is now junior year of college and I am done growing, and the incorrect heal did not correct itself
- so i had to make a choice, either take the chance that my wrist won’t deteriorate and become unusable and in pain all the time, or be in mild pain when I lift heavy things for the rest of my life.
- I decided to not take the chance and get my arm rebroken and put back together the right way
- now my arm is still in pain when I try to lift heavy things but my wrist thankfully no longer hurts
- oh I also have permanent nerve damage in two of my fingers on my right hand so I can’t feel anything lol
- and this was also how i discovered that I have an abnormally high pain tolerance"
2292,I am so sorry for that essay
2293,Omgomg
2294,I’m a slow reader hang on
2295,THAT WAS CRAZY
2296,Okay wow
2297,I am a lil speechless
2298,1. I’m sorry u didn’t make the baseball team 
2299,was that anywhere near what you expected LOL 
2300,2. If u did not have the lil frisbee accident then the heart thing might’ve never been caught
2301,Is that the vibe I’m getting
2302,If I am being honest I had no idea what to expect
2303,I pictured you tripping over a chair and thats all I had going for me LMAO 
2304,yes that is the one positive that came out of the story 
2305,LMAO 
2306,but my arm is forever fucked 
2307,Does writing bother you
2308,Are you a righty
2309,haha yes I am a righty 
2310,and it is my right arm that this all happened to 
2311,What a miracle u are
2312,aww thank you ❤️ 
2313,Real talk when you died did you see god???
2314,Does he exist??
2315,Did you have an out of body experience??
2316,nope 
2317,funny story actually 
2318,"I was on my way home from the hospital and I was laying down in the back seat because I was still tired, and my dad said to me “hey jake lift up your shirt” and i was like what and my mom started bawling her eyes out, meanwhile my dad starts laughing. Anyway I look under my shirt and there are two huge burn marks on me, and I realized it was from a defibrillator. and then i was like holy shit and my dad started laughing. like “HAHA JAKE YOU DIED HOW ABOUT THAT” "
2319,so no I had no idea i died 
2320,DHDGEHHSIWHS
2321,that is insane
2322,It wasn’t your time buddy
2323,i know 
2324,I’m glad i’m still here 
2325,I’m glad you’re still here too
2326,aww thank you that is so sweet 
2327,also I bought a ticket to new orleans lmao 
2328,if I am vaccinated by then imma go 
2329,if not I will cancel that one too and get another credit 😂 
2330,AHAHA
2331,Mardi gras
2332,it is for may so i don’t think that will happen 😂 
2333,but we shall see 
2334,Hey ya never know
2335,Planes are p scary tho
2336,But my sister has flown to disney twice so far and she’s been fine LMAO
2337,yes I am hoping to be fine too 
2338,I’m not even much of a partier so idek what i would do 
2339,I mean I do like to have fun but not so much as to go out during this time LOL 
2340,i’ll probably just go sightseeing around there maybe go to the beach 
2341,however if i did get pricked then I will go all out 
2342,I did try the ac site yesterday but I got too high of a number lol
2343,aww damn 
2344,i’ve heard you can just call some places near the end of the day and ask if they have any leftover doses
2345,2 ATTACHMENTS
2346,THE ZOO OOOOOO
2347,I LOVE ZOOS 
2348,Me too 🥲
2349,And they have an aquarium
2350,ugh yes
2351,i haven’t even figured out where I am going to stay LMAO 
2352,i need a hotel or something
2353,They have disc golf courses
2354,Hahahhahahahahahah
2355,You can reenact ur incident
2356,Hahahahahhahahhaha
2357,LMAO 
2358,stopppp 
2359,Alright let me think how u can make fun of me
2360,So sophomore year of high school I was really feeling sick like all the time like my stomach killed me all the time so I barely ate but my parents didn’t believe me that something was wrong 
2361,So then one morning I stayed home from school bc I didn’t even feel strong enough to walk to the bus
2362,So my dad FINALLY agreed to take me to the doctor but I wanted to shower first bc I hadn’t showered for those few days bc I didn’t feel strong enough to stand in the shower lol
2363,So then I PASSED OUT AND MY DAD AND SISTER HAD TO PICK ME UP OFF THE SHOWER FLOOR
2364,How was that
2365,omg 
2366,I have something like that too 
2367,i passed out on my floor naked after I took a shower 
2368,and my dad had to wake me up and make me get dressed so we could go to a doctor 😂 
2369,Omfg
2370,Well aren’t we just a pair of healthy people
2371,seriously!!
2372,its awesome 
2373,Have you ever heard of popcorn park zoo
2374,no I have not 
2375,is it good
2376,Omg
2377,Yes
2378,It’s like 45ish mins maybe south of me
2379,But you get to feed all the animals popcorn 🥲
2380,that is so cool 
2381,do you want to go there
2382,Yes
2383,Let’s
2384,okay when 
2385,cause i really want to 
2386,How would u get there
2387,okay when I graduate I will have my car again 
2388,cause I’m living at home LOL 
2389,Perfect
2390,So then
2391,see u in 2 months LMAO
2392,well i’ll probably be home again at some point!
2393,LOL
2394,Just pulling your leg
2395,i do wanna see you at some point 
2396,i just don’t want to risk you lol 
2397,Ik:/ that is sweet of u LOL
2398,Let’s do the scener thing I mentioned
2399,Watch silence of the lambs w me
2400,YES 
2401,i love that movie
2402,when would you like to watch 
2403,AHAHA
2404,whenever LOL
2405,Tn is the bachelor so not tonight ;)
2406,omg okay okay 
2407,tomorrow?
2408,SURE
2409,1 ATTACHMENTS
2410,These r the options
2411,i have netflix disney plus hulu and prime 
2412,i have hbo upstairs but that’s my roommates account on the tv upstairs 
2413,I just don’t think its on any of those rn tho:/
2414,I checked my hbo max and its not
2415,i thought it was on netflix 
2416,i watched it a couple months ago on there
2417,it’s not:(
2418,it’s on showtime smh what is that 
2419,We could do a 7 day free trial for that on hulu LMAO and then cancel the sub
2420,LOL we totally could 
2421,or we can just illegally download it 
2422,And we can zoom and u can share ur screen
2423,haha yes we can 
2424,but i can also just send you the file like on google drive LOL 
2425,and we can just stream it from there
2426,just hit play at the same time 
2427,Or that
2428,i’ve tried doing it over zoom before
2429,it is not a pleasant experience 
2430,LOL
2431,I like pleasant experiences better
2432,that’s exactly what i’m saying 
2433,though i feel any experience with u will be pleasant 
2434,omg
2435,That is just the sweetest thing
2436,Right back at u
2437,perfect thank u for thinking that way 
2438,It’s not me
2439,It’s u
2440,so sweet you are
2441,can’t get over it 
2442,glad i was funny enough to woo you 
2443,Me too tbh
2444,idk you had me wooed from the start 
2445,Bc I accepted your scooby doo role play kink?
2446,yes exactly 
2447,did you think i was joking around?
2448,Nahhhh
2449,I knew it was serious
2450,Could just tell
2451,damn you really were spying on me then 
2452,I’m good at what i do
2453,well am i glad to hear that 
2454,i’m not supposed to start liking people this fast what is going onnnn
2455,Me either
2456,Can u stop :///
2457,no thank you 
2458,Fine >:(
2459,yeah no i’m sorry imma just keep liking you 
2460,If you insist
2461,yes i am indeed insisting 
2462,Okay cool
2463,I like it that way too
2464,okay awesome 
2465,can’t wait till we both have needles in our arms 
2466,for now we can netflix party! or other things like that 
2467,Yesss
2468,It’ll be so fun
2469,your personality is a killer 
2470,caught me off guard tbh 
2471,Yours reminds me of mine
2472,I like it
2473,why didn’t mr muni introduce us sooner 🙄
2474,i downloaded silence of the lambs and uploaded it to google drive btw!! 
2475,Yeah I’m mad at him now
2476,But YAY
2477,Look at u working your magic
2478,anything to watch psychological thrillers with you ❤️
2479,Loved “anything to watch psychological thrillers with you ❤️”
2480,Have you ever seen shutter island
2481,w leonardo dicaprio
2482,no i haven’t
2483,should that be another movie we watch 
2484,Yes yes yes
2485,Ik that ones on netflix for sure
2486,okay perfect
2487,not a psychological thriller but it’s my favorite movie
2488,do you know the hangover
2489,Ummm
2490,Is that when they wake up and can’t find someone or something
2491,haha yes 
2492,it’s so funny 
2493,I don’t remember very much of it
2494,We’ll watch it
2495,hahaha it’s like you’re having a hangoverhahahah 
2496,Hahahah ha ha haaah
2497,i’m so funny hahahaha
2498,Funny lookin
2499,i wouldn’t be talking if i were you 
2500,WOW
2501,is that all u got
2502,stopppp i have a hard time being mean LMAO
2503,ikik
2504,That was a good one tho
2505,why thank you very much 
2506,sorry i’ve been like cleaning out my whole room LMAO
2507,Omg love that for u
2508,thank you very much! 
2509,it’s going pretty well 
2510,I need to do that
2511,Or you can do it for me
2512,i’ll consider doing it 
2513,what do i get in return 
2514,I’ll hold your hand
2515,okay i will clean out your whole house
2516,Wow
2517,I will hold your hand often then
2518,okay awesome
2519,can’t wait for that
2520,What would u do for a hug
2521,i don’t even know tbh 
2522,LMAO
2523,you’ll see when u hug me
2524,LOL
2525,oh SHITTTTTT
2526,i know the anticipation is crazy right!! 
2527,😮
2528,yes
2529,👀
2530,now what will you do if I hug you 
2531,Wouldn’t you like to know
2532,weather boy 
2533,Where are your parents
2534,my parents aren’t home👀
2535,Yeah
2536,KIDS SKETCH
2537,LMAO
2538,i’m not sketch wtf are you talking about!! 
2539,Smh
2540,Yes u r
2541,okay then 
2542,what are you spying on me?
2543,Rn?
2544,yes rn 
2545,Watching the bachelor
2546,ahh okay okay 
2547,I watched the last season 
2548,but i haven’t kept up with this one
2549,This is the worst season I’ve ever seen
2550,Stoopit
2551,is it really😂
2552,what’s wrong w it
2553,I just feel like the girls are meaner than usual 
2554,Like to each other
2555,isn’t that where all the fun is
2556,like they are competing with each other
2557,Oh for sure
2558,It is just extra extra this season
2559,ahh okay understandable 
2560,Did u hear all the tea abt chris harrison 
2561,yes of course i have 
2562,isn’t it crazy 
2563,u lil liar u
2564,wtf you mean 
2565,wasn’t there some racism stuff
2566,Maaaaybe
2567,yes i heard about it 😂
2568,my roommates have girlfriends who love the bachelor 
2569,Good taste
2570,you’d get along with them they’re all so nice
2571,i kinda don’t like one of them low key though 
2572,LMAOOOO
2573,Why not
2574,because she treats me like a child LMAO
2575,like i can’t do things myself 
2576,talks to me like i’m a lil kid basically 
2577,but she is very nice 
2578,Nooooo
2579,Hate that
2580,Big boy not lil boy
2581,yes i know i hate it too😂
2582,thank you 
2583,Hehe
2584,He
2585,it’s the one that’s always making noise in the bedroom above me LMAO
2586,The one who smacked her bf 🥺🥰
2587,yes that’s her❤️
2588,1 ATTACHMENTS
2589,HAHAHAHAH
2590,what did u get??
2591,i got a crew neck sweatshirt LOL
2592,Awwww the lil kid bought himself a crew neck 🥺
2593,They grow up so fast
2594,LMAO
2595,you thought i’d be offended 👀👀
2596,No😔
2597,That wasn’t my intention
2598,lmao 
2599,i know i’m kidding 
2600,you can say that to me and i know you aren’t being serious LMAO
2601,Muahahahahahah
2602,Gotcha bitch
2603,did you really though 👀
2604,i was all over that 
2605,🙄
2606,I’ll give you this one if you want it
2607,you’ll get me next time dw
2608,i am not that smart 
2609,It’s always the smart ppl who say things like that
2610,Smh
2611,i’m smart with computers and math and that is it
2612,i’ll give you that 😂
2613,Thank you
2614,I’m satisfied now
2615,everything else though you can count on me being a dumbass
2616,1 ATTACHMENTS
2617,LMAO
2618,i love her cat 
2619,He needs a sitter the end of september I’ll volunteer u
2620,please?
2621,Ofc😋
2622,okay let me tell you this bs 
2623,i ordered the wawa from uber eats because i really wanted a milkshake
2624,it said it would be an hour so i was like okay cool it’ll be about 12:30 when it gets here
2625,well then it proceeded to not come until 4 am
2626,2 ATTACHMENTS
2627,LMAO
2628,NO FREAKING WAY
2629,Thats so sad
2630,I KNOW
2631,i tried calling them to get a refund when it was 2:30 and they were like sorry no can do
2632,i was so fucking tired i didn’t even enjoy my milkshake 
2633,Noooooo
2634,I hate when that happens like if it’s gonna come later can’t u just tell me
2635,And IDK WHAT THOSE WORDS MEAN but I still giggled 
2636,LMAO
2637,play minecraft with me and find out 🤷‍♂️
2638,Can I use the stylish armour and the coolie pointy pickaxe when I build a farm
2639,Randall there’s a cow outside
2640,haha yes of course you can ! 
2641,Okay yay
2642,Then i will play
2643,perfect i have a server u can join LMAO
2644,HAHAHHAHAH
2645,why is that funny 🙄🙄🙄
2646,LMAO i’m jk 
2647,i’m a nerd
2648,take it or leave it
2649,1 ATTACHMENTS
2650,oh damn okay 
2651,well on to the next one 
2652,1 ATTACHMENTS
2653,1 ATTACHMENTS
2654,i’m here LMAO
2655,Okay good
2656,That was fun
2657,you are fun 
2658,you still down for silence of the lambs tn
2659,Ofc i am
2660,Wouldn’t miss it for the WORLD
2661,perfect
2662,super exciting
2663,I’m excited
2664,me too!!!! 
2665,1 ATTACHMENTS
2666,click this
2667,oh fuck 
2668,let’s. o 
2669,go 
2670,😛
2671,i am in the queue 
2672,damn 40k people ahead of me and only 3k appointments :/
2673,i got 16k
2674,mannnn
2675,this suuuuucis
2676,i want a vaccine 
2677,:( i’m sorry
2678,Hopefully more shipments will come soon
2679,i hope so ://
2680,when is your birthday
2681,January 31st hehe
2682,When is yours
2683,mine is in july 
2684,july 8th
2685,🥺
2686,lil baby
2687,LMAOOO 
2688,i am a baby 
2689,I used to be upset I didn’t have a summer bday
2690,I mean come on a POOL PARTY
2691,WHATS MORE FUN THAN THAT
2692,LMAOOO
2693,i’ll invite you to my pool party this summer 
2694,SWEET
2695,My younger self is happy now
2696,okay perfect i’m glad!
2697,that and a beach party😫
2698,Omg yes
2699,See so many fun options
2700,i know!! 
2701,you’ll be invited!
2702,ryan and I were born on super bowl sundayyyy
2703,And my grandmas bday LOL
2704,that’s incredible 
2705,i was not 
2706,You were close to 4th of july
2707,B4 u took ur parents independence away
2708,LMAO
2709,i was supposed to be born in june 
2710,but i got stuck 
2711,NO WAY
2712,how do u get stuck for a month
2713,my due date was june 30th😂
2714,only 8 days
2715,We came to play early
2716,But it’s typical for twins to be premature LOL
2717,yes that’s true😂
2718,not enough room for two whole babies
2719,what i wanna know is how tf are triplets a thing 
2720,how can one women fit three babies 
2721,HAHAHAH
2722,Women are superheroes
2723,yes i know 
2724,unfortunately i am not a women 
2725,woman 
2726,u can still be a superhero
2727,how ☹️
2728,2 ATTACHMENTS
2729,damn guess i’m not attractive
2730,I got I got
2731,In my math classes I learned that “or” can be non exclusive and it can mean both
2732,So you can be both :)
2733,HAHA YOURE RIGHT 
2734,i literally took a whole class on logic in school 
2735,there is also exclusive or 
2736,gonna stop being a nerd thank u 
2737,FUCK LOGIC
2738,that class made me want to jump off the tenth floor of the towers
2739,Made me rethink my WHOLE LIFE and major
2740,i loved it
2741,i made a calculator in minecraft one time using it
2742,I have never cried more in my entire life
2743,I had a good end of semester finsta post of all my crying pics and it was amazing 
2744,LMAOOO 
2745,i love that for you 
2746,Thank you so much
2747,of course anytime 
2748,can i see🥺
2749,HAHAHAHAHAHAH
2750,ofc
2751,I have no shame
2752,Hang on
2753,thanks 😂😂
2754,i have no shame either
2755,I’m laughing m
2756,1 ATTACHMENTS
2757,LMAOOOOOOOO
2758,I’m dead
2759,no you’re very much alive 
2760,you look like you’re having a great ass time in those pics
2761,And that whole time u could’ve tutored me???? This is bs
2762,I had a tutor
2763,I went 3 times a week
2764,HAHAHAHAHAH
2765,well if mr muni introduced us earlier !!
2766,1 ATTACHMENTS
2767,LMAOOOO
2768,good job 
2769,🥲
2770,thank u
2771,of course
2772,i’ve never been caught cheating 
2773,somehow 
2774,LOL
2775,Omg u lil sneak u
2776,i am ready 
2777,Okok how does it work
2778,Google drive?
2779,yes there is a file on google drive 
2780,i can share w you 
2781,Okay yay danab131@gmail.com LOL
2782,i shared with u 
2783,I got it
2784,awesome
2785,you can download it or just watch in google drive i think 
2786,I’m gucci
2787,U say action
2788,would you like to be on facetime for this 
2789,and see me with my nerdy ass headphones LMAO
2790,Omg
2791,Yes
2792,Hang on let me switch locations
2793,LMAO
2794,LMAO okay
2795,3 ATTACHMENTS
2796,Very proud.
2797,Ma! I got a thing going here.
2798,ou got lint on your fuzz. - Ow! That’s me!
2799,"- Wave to us! We’ll be in row 118,000. - Bye!"
2800,"Barry, I told you, stop flying in the house!"
2801,#NAME?
2802,"that fuzz gel? - A little. Special day, graduation."
2803,Never thought I’d make it.
2804," days grade school, three days high school."
2805,Those were awkward.
2806,college. I’m glad I took a day and hitchhiked around the hive.
2807,You did come back different.
2808,"Hi, Barry. - Artie, growing a mustache? Looks good."
2809,#NAME?
2810,"ou going to the funeral? - No, I’m not going."
2811,"everybody knows, sting someone, you die."
2812,waste it on a squirrel. Such a hothead.
2813,I guess he could have just gotten out of the way.
2814,I love this incorporating an amusement park into our day.
2815,That’s why we don’t need vacations.
2816,"Boy, quite a bit of pomp… under the circumstances."
2817,"- Well, Adam, today we are men. - We are!"
2818,- Bee-men. - Amen!Hallelujah!
2819,- Bee-men. - Amen!
2820,i’ll stop now 
2821,i got it working LMAO 
2822,HAHAHAHAHAHAHA
2823,Hallelujah!
2824,Amen!
2825,LMAO
2826,i’m so glad i got it
2827,I’m so happy for u!!
2828,Buzz buzz
2829,thank you 
2830,you silly goose you’re so silly
2831,Thats my lineeeee
2832,why can’t it be mine too🥺
2833,ok fine
2834,I’ll share
2835,thank you☺️
2836,ur v v welcome 🤪
2837,u are so cute 
2838,dang 
2839,my fish funeral was very sad 
2840,So are u
2841,Dang
2842,Alexa play see you again by charlie puth and wiz khalifa
2843,WAIT WHAT NO WASY WTF 
2844,WAY 
2845,THAT SONG IS PLAYING RN 
2846,HAHAHAHHAHAHA
2847,Wiz is saying goodbye to u
2848,His spirit is there
2849,Alexa volume 10
2850,holy shit you are spying on me 
2851,come inside i’m bored 
2852,Finally
2853,It’s cold out here
2854,i have a heated blanket
2855,and my body is a furnace 
2856,The door is locked sir
2857,no it’s not i just checked
2858,Okokokok
2859,The hypothermia is setting in
2860,Silly me
2861,way to go smh 
2862,if only you were inside in this nice cozy bed
2863,:( cuddles
2864,i would like some of those with you :(
2865,I’d let you be lil spoon
2866,am i dreaming 
2867,why are u so cool 
2868,and why do you like me
2869,Omg
2870,Stop that
2871,Rn
2872,I think you’re awesome LOL
2873,thank you so very much
2874,means a lot
2875,i think pretty awesome too 
2876,I have lil butterflies
2877,good!! 
2878,cause that’s all genuine stuff
2879,hehe
2880,hehe
2881,this is funny because i am having this nice sweet conversation but my other conversation that is going on is my friend super sad her and her bf broke up 
2882,and i am trying to console 
2883,Nooooo
2884,Thats so sad
2885,Tell her men r pigs
2886,i am trying 
2887,apparently she hooked up with her friend and she cried in the middle of it 
2888,i told her he stinks 
2889,i didn’t even like him anyway 
2890,Ahhhhh
2891,Move on queen
2892,exactly 
2893,she is resilient 
2894,it was 3 years that’s such a long time 
2895,That is
2896,she will be okay 
2897,she isn’t now and i just wanna make her feel better :(
2898,Yes she will be
2899,Nothing you can say will rly help tbh
2900,It’s all gotta come from her
2901,yeah i know i’m just kinda letting her do her thing 
2902,idk why people come to me i’m usually not that good at this LMAO
2903,AHAHAHA
2904,I think there is a reason
2905,They trust u
2906,And ur opinions
2907,that’s very sweet 
2908,she is talking about how her psychic predicted this
2909,Omg
2910,1 ATTACHMENTS
2911,:(
2912,I feel bad
2913,me too :/
2914,i’m trying to talk about other things now to get her mind off of it
2915,Like cute dogs
2916,i’m talking about getting my own palm reading 
2917,i’ll bring up cute dogs next 
2918,It will get better
